time,f1_c,f1_a,f1_s,f1_d,f2_c,f2_a,f2_s,f2_d,prg_c,prg_a,prg_s,prg_d,prd_c,prd_a,prd_s,prd_d,pr_s,pr_d,lq_s,lq_d,cmp_a_s,cmp_a_d,cmp_b_s,cmp_b_d,cmp_c_s,cmp_c_d
768.3832,0,0,0,0,1705,1703,144,0,0,0,0,0,63895,64355,27018,0,53946,0,28789,0,30799,0,1032,0,33703,0
768.4853,0,0,0,0,1705,1703,144,0,0,0,0,0,63895,64355,27018,0,53946,0,28789,0,30799,0,1032,0,33703,0
768.5876,0,0,0,0,1705,1703,144,0,0,0,0,0,63895,64355,27018,0,53946,0,28789,0,30799,0,1032,0,33703,0
768.6897,0,0,0,0,1705,1703,144,0,0,0,0,0,63895,64355,27018,0,53946,0,28789,0,30799,0,1032,0,33703,0
768.7918,0,0,0,0,1705,1703,144,0,0,0,0,0,63895,64355,27018,0,53946,0,28789,0,30799,0,1032,0,33703,0
768.8940,0,0,0,0,1705,1703,144,0,0,0,0,0,63895,64355,27018,0,53946,0,28789,0,30799,0,1032,0,33703,0
768.9960,0,0,0,0,1705,1703,144,0,0,0,0,0,63895,64355,27018,0,53946,0,28789,0,30799,0,1032,0,33703,0
769.0981,0,0,0,0,1705,1703,144,0,0,0,0,0,63895,64355,27018,0,53946,0,28789,0,30799,0,1032,0,33703,0
769.2005,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,-202,53910,-36,28782,-7,30797,-2,1033,1,33703,0
769.3024,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
769.4044,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
769.5064,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
769.6087,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
769.7109,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
769.8131,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
769.9152,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
770.0177,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
770.1197,0,0,0,0,1709,1705,144,0,0,0,0,0,63365,63895,26816,0,53910,0,28782,0,30797,0,1033,0,33703,0
770.2220,0,0,0,0,1714,1709,145,1,0,0,0,0,62765,63365,26584,-232,53873,-37,28775,-7,30796,-1,1034,1,33704,1
770.3240,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
770.4259,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
770.5277,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
770.6297,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
770.7317,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
770.8340,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
770.9362,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
771.0384,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
771.1401,0,0,0,0,1714,1709,145,0,0,0,0,0,62765,63365,26584,0,53873,0,28775,0,30796,0,1034,0,33704,0
771.2422,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,-261,53837,-36,28768,-7,30795,-1,1034,0,33704,0
771.3447,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,0,53837,0,28768,0,30795,0,1034,0,33704,0
771.4468,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,0,53837,0,28768,0,30795,0,1034,0,33704,0
771.5485,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,0,53837,0,28768,0,30795,0,1034,0,33704,0
771.6506,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,0,53837,0,28768,0,30795,0,1034,0,33704,0
771.7528,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,0,53837,0,28768,0,30795,0,1034,0,33704,0
771.8549,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,0,53837,0,28768,0,30795,0,1034,0,33704,0
771.9571,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,0,53837,0,28768,0,30795,0,1034,0,33704,0
772.0592,0,0,0,0,1720,1714,145,0,0,0,0,0,62095,62765,26323,0,53837,0,28768,0,30795,0,1034,0,33704,0
772.1608,0,0,0,0,1726,1720,146,1,0,0,0,0,61354,62094,26033,-290,53801,-36,28761,-7,30795,0,1034,0,33704,0
772.2629,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,-1,1035,1,33704,0
772.3656,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,0,1035,0,33704,0
772.4695,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,0,1035,0,33704,0
772.5716,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,0,1035,0,33704,0
772.6741,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,0,1035,0,33704,0
772.7757,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,0,1035,0,33704,0
772.8776,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,0,1035,0,33704,0
772.9801,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,0,1035,0,33704,0
773.0826,0,0,0,0,1727,1720,146,0,0,0,0,0,61354,62094,26033,0,53801,0,28761,0,30794,0,1035,0,33704,0
773.1848,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,-320,53765,-36,28755,-6,30793,-1,1036,1,33705,1
773.2868,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
773.3885,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
773.4907,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
773.5929,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
773.6950,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
773.7969,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
773.8989,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
774.0010,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
774.1032,0,0,0,0,1735,1727,146,0,0,0,0,0,60553,61353,25713,0,53765,0,28755,0,30793,0,1036,0,33705,0
774.2053,0,0,0,0,1744,1735,147,1,0,0,0,0,59682,60552,25369,-344,53729,-36,28748,-7,30792,-1,1036,0,33705,0
774.3074,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
774.4095,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
774.5110,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
774.6130,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
774.7151,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
774.8179,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
774.9200,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
775.0219,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
775.1241,0,0,0,0,1744,1735,147,0,0,0,0,0,59682,60552,25369,0,53729,0,28748,0,30792,0,1036,0,33705,0
775.2261,0,0,0,0,1754,1744,148,1,0,0,0,0,58752,59682,24995,-374,53693,-36,28742,-6,30791,-1,1037,1,33706,1
775.3285,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
775.4309,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
775.5330,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
775.6350,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
775.7371,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
775.8393,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
775.9413,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
776.0432,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
776.1450,0,0,0,0,1754,1744,148,0,0,0,0,0,58752,59682,24995,0,53693,0,28742,0,30791,0,1037,0,33706,0
776.2472,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,-398,53657,-36,28736,-6,30789,-2,1038,1,33706,0
776.3495,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,0,53657,0,28736,0,30789,0,1038,0,33706,0
776.4519,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,0,53657,0,28736,0,30789,0,1038,0,33706,0
776.5538,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,0,53657,0,28736,0,30789,0,1038,0,33706,0
776.6555,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,0,53657,0,28736,0,30789,0,1038,0,33706,0
776.7577,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,0,53657,0,28736,0,30789,0,1038,0,33706,0
776.8600,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,0,53657,0,28736,0,30789,0,1038,0,33706,0
776.9622,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,0,53657,0,28736,0,30789,0,1038,0,33706,0
777.0643,0,0,0,0,1766,1754,148,0,0,0,0,0,57762,58752,24597,0,53657,0,28736,0,30789,0,1038,0,33706,0
777.1670,0,0,0,0,1779,1766,149,1,0,0,0,0,56712,57762,24174,-423,53621,-36,28730,-6,30788,-1,1038,0,33707,1
777.2720,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
777.3741,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
777.4762,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
777.5783,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
777.6804,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
777.7822,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
777.8841,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
777.9864,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
778.0885,0,0,0,0,1779,1766,149,0,0,0,0,0,56712,57762,24174,0,53621,0,28730,0,30788,0,1038,0,33707,0
778.1908,0,0,0,0,1793,1779,151,2,0,0,0,0,55602,56712,23727,-447,53586,-35,28724,-6,30787,-1,1039,1,33707,0
778.2930,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
778.3951,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
778.4977,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
778.5999,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
778.7022,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
778.8041,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
778.9061,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
779.0081,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
779.1103,0,0,0,0,1793,1779,151,0,0,0,0,0,55602,56712,23727,0,53586,0,28724,0,30787,0,1039,0,33707,0
779.2126,0,0,0,0,1808,1793,152,1,0,0,0,0,54442,55602,23254,-473,53550,-36,28719,-5,30786,-1,1040,1,33708,1
779.3147,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
779.4169,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
779.5195,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
779.6214,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
779.7235,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
779.8257,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
779.9281,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
780.0301,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
780.1325,0,0,0,0,1808,1793,152,0,0,0,0,0,54442,55602,23254,0,53550,0,28719,0,30786,0,1040,0,33708,0
780.2347,0,0,0,0,1824,1808,153,1,0,0,0,0,53222,54442,22761,-493,53515,-35,28713,-6,30785,-1,1040,0,33708,0
780.3368,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
780.4386,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
780.5406,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
780.6423,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
780.7453,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
780.8475,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
780.9497,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
781.0519,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
781.1543,0,0,0,0,1824,1808,153,0,0,0,0,0,53222,54442,22761,0,53515,0,28713,0,30785,0,1040,0,33708,0
781.2560,0,0,0,0,1841,1824,154,1,0,0,0,0,51962,53222,22243,-518,53479,-36,28709,-4,30784,-1,1041,1,33709,1
781.3580,0,0,0,0,1841,1824,154,0,0,0,0,0,51962,53222,22243,0,53479,0,28709,0,30784,0,1041,0,33709,0
781.4602,0,0,0,0,1841,1824,154,0,0,0,0,0,51962,53222,22243,0,53479,0,28709,0,30784,0,1041,0,33709,0
781.5621,0,0,0,0,1841,1824,154,0,0,0,0,0,51962,53222,22243,0,53479,0,28709,0,30784,0,1041,0,33709,0
781.6644,0,0,0,0,1841,1824,154,0,0,0,0,0,51962,53222,22243,0,53479,0,28709,0,30784,0,1041,0,33709,0
781.7664,0,0,0,0,1841,1824,154,0,0,0,0,0,51962,53222,22243,0,53479,0,28709,0,30784,0,1041,0,33709,0
781.8687,0,0,0,0,1841,1824,154,0,0,0,0,0,51962,53222,22243,0,53479,0,28709,0,30784,0,1041,0,33709,0
781.9709,0,0,0,0,1841,1824,154,0,0,0,0,0,51962,53222,22243,0,53479,0,28709,0,30784,0,1041,0,33709,0
782.0730,0,0,0,0,1841,1824,154,0,0,0,0,0,51962,53222,22243,0,53479,0,28709,0,30784,0,1041,0,33709,0
782.1751,0,0,0,0,1858,1841,156,2,0,0,0,0,50652,51962,21709,-534,53444,-35,28704,-5,30784,0,1041,0,33709,0
782.2771,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,-2,1042,1,33709,0
782.3788,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,0,1042,0,33709,0
782.4811,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,0,1042,0,33709,0
782.5833,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,0,1042,0,33709,0
782.6854,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,0,1042,0,33709,0
782.7880,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,0,1042,0,33709,0
782.8896,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,0,1042,0,33709,0
782.9919,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,0,1042,0,33709,0
783.0941,0,0,0,0,1860,1841,156,0,0,0,0,0,50652,51962,21709,0,53444,0,28704,0,30782,0,1042,0,33709,0
783.1967,0,0,0,0,1880,1860,157,1,0,0,0,0,49302,50652,21155,-554,53409,-35,28700,-4,30781,-1,1042,0,33710,1
783.2989,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
783.4005,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
783.5025,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
783.6047,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
783.7069,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
783.8084,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
783.9104,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
784.0121,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
784.1140,0,0,0,0,1880,1860,157,0,0,0,0,0,49302,50652,21155,0,53409,0,28700,0,30781,0,1042,0,33710,0
784.2170,0,0,0,0,1901,1880,159,2,0,0,0,0,47902,49302,20584,-571,53374,-35,28695,-5,30780,-1,1043,1,33710,0
784.3194,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
784.4217,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
784.5234,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
784.6259,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
784.7281,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
784.8303,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
784.9327,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
785.0350,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
785.1366,0,0,0,0,1901,1880,159,0,0,0,0,0,47902,49302,20584,0,53374,0,28695,0,30780,0,1043,0,33710,0
785.2388,0,0,0,0,1922,1900,161,2,0,0,0,0,46472,47902,19993,-591,53339,-35,28692,-3,30779,-1,1044,1,33711,1
785.3409,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
785.4432,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
785.5454,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
785.6478,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
785.7497,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
785.8520,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
785.9543,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
786.0567,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
786.1591,0,0,0,0,1922,1900,161,0,0,0,0,0,46472,47902,19993,0,53339,0,28692,0,30779,0,1044,0,33711,0
786.2615,1355,0,0,0,1944,1921,163,2,0,0,0,0,45002,46472,19389,-604,53304,-35,28688,-4,30778,-1,1044,0,33711,0
786.3635,1355,0,0,0,1944,1921,163,0,0,0,0,0,45002,46472,19389,0,53304,0,28688,0,30778,0,1044,0,33711,0
786.4653,1355,0,0,0,1944,1921,163,0,0,0,0,0,45002,46472,19389,0,53304,0,28688,0,30778,0,1044,0,33711,0
786.5675,1355,0,0,0,1944,1921,163,0,0,0,0,0,45002,46472,19389,0,53304,0,28688,0,30778,0,1044,0,33711,0
786.6694,1355,0,0,0,1944,1921,163,0,0,0,0,0,45002,46472,19389,0,53304,0,28688,0,30778,0,1044,0,33711,0
786.7720,1355,0,0,0,1944,1921,163,0,0,0,0,0,45002,46472,19389,0,53304,0,28688,0,30778,0,1044,0,33711,0
786.8741,1355,0,0,0,1944,1921,163,0,0,0,0,0,45002,46472,19389,0,53304,0,28688,0,30778,0,1044,0,33711,0
786.9757,1355,0,0,0,1944,1921,163,0,0,0,0,0,45002,46472,19389,0,53304,0,28688,0,30778,0,1044,0,33711,0
787.0777,1355,0,0,0,1944,1921,163,0,0,0,0,0,45002,46472,19389,0,53304,0,28688,0,30778,0,1044,0,33711,0
787.1797,5809,1354,1735,1735,1967,1943,165,2,0,0,0,0,43502,45002,18769,-620,53269,-35,28685,-3,30777,-1,1045,1,33712,1
787.2819,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
787.3838,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
787.4860,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
787.5877,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
787.6902,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
787.7922,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
787.8946,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
787.9968,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
788.0985,5809,1354,1735,0,1967,1943,165,0,0,0,0,0,43502,45002,18769,0,53269,0,28685,0,30777,0,1045,0,33712,0
788.2012,8964,1354,1735,0,1992,1967,167,2,0,0,0,0,41971,43501,18138,-631,53237,-32,28682,-3,30776,-1,1046,1,33712,0
788.3034,13419,5809,7440,5705,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
788.4055,13419,5809,7440,0,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
788.5077,13419,5809,7440,0,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
788.6093,13419,5809,7440,0,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
788.7116,13419,5809,7440,0,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
788.8142,13419,5809,7440,0,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
788.9162,13419,5809,7440,0,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
789.0182,13419,5809,7440,0,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
789.1209,13419,5809,7440,0,1992,1967,167,0,0,0,0,0,41971,43501,18138,0,53237,0,28682,0,30776,0,1046,0,33712,0
